tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,conversation_id
974905,AmazonHelp,False,2017-10-14 10:12:36+00:00,@285229 I get your concern and I'm sorry for the stretch. Please wait for our response. ^HA,974906,974904.0,970802.0
974906,285229,True,2017-10-14 13:29:14+00:00,"@AmazonHelp @AmazonHelp @115850 
Do U'll offer any prizes for guessing the response of the customer service team? ""the issue shall be resolved within 24-48 hours..."" the same crap that I have been hearing for over 120hrs !! Somehow the 24/48hrs never seem to get over !!
#Liars #sadtruth",,974905.0,970802.0
971799,350534,True,2017-10-22 07:50:03+00:00,@119625 dudes...try to take license for HBO TV series in India. No good TV series from Amazon Prime India. Plz do it.,"971798,971800",,971799.0
971798,AmazonHelp,False,2017-10-22 08:18:00+00:00,"@350534 and TV shows we have available. However, I'll forward your feedback to our team internally.  2/2 ^SB",,971799.0,971799.0
971800,AmazonHelp,False,2017-10-22 08:18:00+00:00,@350534 We will continue to add new content. Keeping checking https://t.co/FYM9PIZOR8 where we highlight the latest movies 1/2 ^SB,,971799.0,971799.0
975011,351225,True,2017-10-22 03:36:19+00:00,"@115850.
I bought a product from amazon.in but yet not replaced.",975010,,975011.0
975010,AmazonHelp,False,2017-10-22 03:55:45+00:00,@351225 Could you please let us know more about what went wrong? We'll definitely look into it. ^PS,,975011.0,975011.0
980754,352544,True,2017-10-22 06:20:36+00:00,Can someone please tell me if theres any way to get stuff shipped from @115821 to Australia? I need @325211’s merch!,980753,,980754.0
980753,AmazonHelp,False,2017-10-22 06:24:27+00:00,@352544 Hi! You can find items eligible for International Shipping using the info on this Help page: https://t.co/adkQUtMH7J ^DO,,980754.0,980754.0
980782,352550,True,2017-10-22 06:02:21+00:00,am͜a͉zonやっぱ特典入ってなかったので糞👊👊二回目だぞ👊👊👊梱包とかないから雨でボトボトだぞ👊👊配達通知より先に確認したのにボトボトだぞ👊👊👊せめて二重の袋にして👊👊しかもペラペラの紙袋👊👊糞👊👊もう頼まないわ👊👊,980781,,980782.0
980781,AmazonHelp,False,2017-10-22 06:18:01+00:00,@352550 商品に不足があったとの事で、申し訳ございません。ご注文を確認の上で対応いたしますので、こちらのURLよりカスタマーサービスまでお問合せ下さい。 https://t.co/oeVQliXpT9 EK,,980782.0,980782.0
981420,352704,True,2017-10-14 09:02:17+00:00,I'm on an editing streak this weekend. Amazon is late in delivering my matcha. The situation is dire.,981418,,981420.0
981418,AmazonHelp,False,2017-10-14 09:11:25+00:00,@352704 EEEKKK when is the delivery estimate? ^AS,981419,981420.0,981420.0
981419,352704,True,2017-10-14 09:44:42+00:00,"@AmazonHelp It's Prime, so it was supposed to arrive yesterday. But! delivery information states it will arrive sometime today. I wait in anticipation.",981421,981418.0,981420.0
981421,AmazonHelp,False,2017-10-14 10:00:00+00:00,@352704 Hope you get it very soon. Keep us posted. ^PK,"981422,981423",981419.0,981420.0
981422,352704,True,2017-10-14 10:23:03+00:00,@AmazonHelp Thanks! Will do. Appreciate the support.,,981421.0,981420.0
981423,352704,True,2017-10-14 11:00:25+00:00,@AmazonHelp It has arrived. Sanity restored. :),981424,981421.0,981420.0
981424,AmazonHelp,False,2017-10-14 11:05:53+00:00,"@352704 No problem, thanks for updating us! ^BM",,981423.0,981420.0
981968,352825,True,2017-10-22 14:06:06+00:00,@AmazonHelp contact at this mobile +918950095885 will inform all detail telephonically.,"981967,981969",,981968.0
981969,AmazonHelp,False,2017-10-22 14:25:25+00:00,"@352825 Twitter being a public platform, we do not have access to view your account details from here. Kindly drop in your 1/2 ^NK",,981968.0,981968.0
981967,AmazonHelp,False,2017-10-22 14:26:26+00:00,@352825 details through the link that was provided earlier for the further assistance. 2/2 ^NK,,981968.0,981968.0
982308,352909,True,2017-10-14 08:50:30+00:00,@115850 i haven't received my amazon pay Cashback. In how many days do u credit ur amazon pay Cashback?,982305,,982308.0
982305,AmazonHelp,False,2017-10-14 09:20:32+00:00,@352909 Sorry to know you haven't received the cashback. Please help us with the cash back offer you're referring to. ^PS,"982306,982307",982308.0,982308.0
982307,352909,True,2017-10-14 09:26:29+00:00,@AmazonHelp Offer was of 15% Cashback (maxm of Rs 450) if i pay through amazon pay balance.,982309,982305.0,982308.0
982306,352909,True,2017-10-14 09:27:45+00:00,"@AmazonHelp And i made a purchase of 10,590 of which i payed Rs 10,060 through amazon pay balance.",,982305.0,982308.0
982309,AmazonHelp,False,2017-10-14 09:52:06+00:00,@352909 Kindly get in touch with us here: https://t.co/0rRnAjSMH8 and we’ll be glad to help you. ^NS,982310,982307.0,982308.0
982310,352909,True,2017-10-14 12:27:48+00:00,@AmazonHelp Thanks....Cashback have been credited finnaly,982311,982309.0,982308.0
982311,AmazonHelp,False,2017-10-14 12:40:00+00:00,"@352909 Perfect. Thanks for keeping us posted, Suman. Do let us know if you have anymore concerns. ^MS",,982310.0,982308.0
984660,353238,True,2017-10-22 10:18:22+00:00,@AmazonHelp go back you care and told them Pls talk to my on my cell 9478564440,"984659,984661,984662",,984660.0
984661,AmazonHelp,False,2017-10-22 10:27:32+00:00,"@353238 Hence, please reach out to us from the link shared by 'SH' and we will assist accordingly. (2/2)^HR",,984660.0,984660.0
984662,AmazonHelp,False,2017-10-22 10:27:32+00:00,"@353238 As this is a social media platform, we can't view your account/order details. (1/2)^HR",,984660.0,984660.0
984659,AmazonHelp,False,2017-10-22 10:28:00+00:00,"@353238 Also, as this is being the social platform, please don't provide order details, as we consider it personal information.^HR",,984660.0,984660.0
985501,353580,True,2017-10-22 09:35:43+00:00,"Wtf is wrong with @17141, &amp; @115830. Signed up for the free trial, got charged &amp; was given no free credits.  @353581",985499,,985501.0
985499,AmazonHelp,False,2017-10-22 10:45:56+00:00,"@353580 Hi Laurence, the Audible credit will automatically apply to your purchase in checkout, the subtotal should show £0.00 ^TS",985500,985501.0,985501.0
985500,353580,True,2017-10-22 10:56:57+00:00,"@AmazonHelp I was charged £7.99, when it was supposed to be a free trial, and had no credits",985502,985499.0,985501.0
985502,AmazonHelp,False,2017-10-22 11:08:00+00:00,@353580 We want to help out! Can you please reach out to us directly so we can take a closer look? https://t.co/JzP7hlA23B ^MJ,,985500.0,985501.0
987012,353894,True,2017-10-14 10:34:51+00:00,"@AmazonHelp I usually speak rather highly about Amazon, but #afterMaria I've got nothing but disappointment, 3weeks and my items won't ship",987010,,987012.0
987010,AmazonHelp,False,2017-10-14 10:42:30+00:00,"@353894 sorry to hear that, were you given a reason why they won't ship? ^AS",987011,987012.0,987012.0
987011,353894,True,2017-10-14 12:23:11+00:00,"@AmazonHelp There were delays of course due to the hurricane, but the post office is working now. I just got one order from September 19.",987013,987010.0,987012.0
987013,AmazonHelp,False,2017-10-14 12:46:00+00:00,@353894 Please get in touch here: https://t.co/hApLpMlfHN and we can look in on this for you. ^RL,,987011.0,987012.0
987792,354048,True,2017-10-22 12:01:45+00:00,@115830 thanks for leaving my parcel hanging out the outside of my door. https://t.co/pJhz3DSP21,987790,,987792.0
987790,AmazonHelp,False,2017-10-22 12:07:31+00:00,"@354048 Sorry to see that, was the item ok? Have you set unattended delivery prefs on your acc: https://t.co/pmzGUpyyB7? ^JJ",987791,987792.0,987792.0
987791,354048,True,2017-10-22 12:24:21+00:00,"@AmazonHelp The item was okay as I was in the house, however, they driver did not knock. I do have unattended preferences set though.",987793,987790.0,987792.0
987793,AmazonHelp,False,2017-10-22 12:33:30+00:00,"@354048 Thanks for confirming. When you can, please submit courier feedback here: https://t.co/JzP7hlA23B for this order. ^LB",,987791.0,987792.0
989013,354326,True,2017-10-14 10:46:00+00:00,@115850  what is happening to your customer service ? Trying to reach the CS for an order,989011,,989013.0
989011,AmazonHelp,False,2017-10-14 11:13:27+00:00,@354326 You may try getting in touch with us from here: https://t.co/nGExsoSESe and we’ll be glad to help you. ^AG,989012,989013.0,989013.0
989012,354326,True,2017-10-14 11:23:29+00:00,"@AmazonHelp Still option for call was not feasible , still i have sent my issue to you via email,  i hope you respond asap , have to place order",,989011.0,989013.0
989546,171767,True,2017-10-22 12:45:04+00:00,"आख़िरकार @AmazonHelp टीम ने मुझे बेवकूफ बना ही दिया।
#ThankYou @115850
महज़ ₹1500 रुपयों के लिए आप लोग इतना गिर जाओगे, सोचा नहीं था।",989545,,989546.0
989545,AmazonHelp,False,2017-10-22 12:55:28+00:00,@171767 I'm sorry about the disappointment. I'll be sure to pass your feedback to the concerned team internally. ^SG,,989546.0,989546.0
991736,354914,True,2017-10-22 13:06:00+00:00,Finally !! Thanks @115850 for the speedy delivery #turtlesallthewaydown #JohnGreen❤️ https://t.co/YFYn6kdgHx,991735,,991736.0
991735,AmazonHelp,False,2017-10-22 13:33:31+00:00,@354914 You're welcome. What's the book about? ^HA,,991736.0,991736.0
992898,355199,True,2017-10-22 13:42:15+00:00,@115850 #AmazonIndia I had a pickup today at 10-1pm nobody turn up track no: 521666712200,992897,,992898.0
992897,AmazonHelp,False,2017-10-22 14:06:00+00:00,@355199 I'm sorry to hear this. Did you happen to report this to our support team here: https://t.co/T6y6Xlutbs? ^VN,,992898.0,992898.0
1001098,129436,True,2017-10-22 16:02:07+00:00,@115821 you seriously won’t refund me? See this text I received https://t.co/ADQWYeQGsk,1001097,,1001098.0
1001097,AmazonHelp,False,2017-10-22 17:35:30+00:00,@129436 Oh no! You can read more about undeliverable package refunds here https://t.co/XqXPHTcugm. Have we provided a different insight? ^TG,,1001098.0,1001098.0
1005037,357880,True,2017-10-14 12:57:13+00:00,"@AmazonHelp there was a way for me to add a reference name or number to my purchases,I buy for home and work,need to be able to reference",1005035,,1005037.0
1005035,AmazonHelp,False,2017-10-14 13:29:00+00:00,@357880 You could set up an account with a unique e-mail address for each order type? ^BM,1005036,1005037.0,1005037.0
1005036,357880,True,2017-10-14 22:33:06+00:00,"@AmazonHelp Why can't you guys add an area for ""reference"" so it shows up on my CC statement?",,1005035.0,1005037.0
1007549,358422,True,2017-10-14 13:24:06+00:00,Hey @AmazonHelp.... what am I supposed to do about this?? https://t.co/QqdIfUvs9w,1007548,,1007549.0
1007548,AmazonHelp,False,2017-10-14 13:47:33+00:00,@358422 I'm sorry the package hasn't arrived! We'd like to help! Please contact us directly for options here: https://t.co/hApLpMlfHN ^JF,,1007549.0,1007549.0
1008926,268370,True,2017-10-14 14:03:30+00:00,@AmazonHelp sir Will I get a prime membership trial on the new account?,1008924,,1008926.0
1008924,AmazonHelp,False,2017-10-14 14:09:34+00:00,"@268370 I'm sorry Arsh, the prime free trial has been dis-continued. ^HN",1008925,1008926.0,1008926.0
1008925,268370,True,2017-10-14 14:11:13+00:00,"@AmazonHelp Ok! No problem
  Thnxx ^HN",,1008924.0,1008926.0
1018211,121284,True,2017-10-06 06:22:32+00:00,"What time is the cricket match?#AskAlexa
To know more visit: https://t.co/kvEuCh6brz https://t.co/ZKWaLKEAAm",1018210,,1018211.0
1018210,360909,True,2017-10-06 17:34:52+00:00,@121284 When is the alexa app going to be available in India ?,1018209,1018211.0,1018211.0
1018209,AmazonHelp,False,2017-10-14 15:55:35+00:00,@360909 The Alexa app will be available in the App Store / Play Store when the devices start shipping the week of Oct 30. ^HN,,1018210.0,1018211.0
1021626,121296,True,2017-10-22 22:57:34+00:00,@AmazonHelp I have had some payments to Amazon taken from my bank account but I don’t know what they are for? Can you help?,1021624,,1021626.0
1021624,AmazonHelp,False,2017-10-22 23:09:39+00:00,"@121296 Without providing account specifics, can you please tell us the amount and the title of the item on your bank statement? ^ST",1021625,1021626.0,1021626.0
1021625,121296,True,2017-10-22 23:17:11+00:00,@AmazonHelp The last one was £7.99 amazon prime,1021627,1021624.0,1021626.0
1021627,AmazonHelp,False,2017-10-22 23:27:00+00:00,"@121296 I'm sorry! If no benefits have been used, canceling issues a full refund. You can do so here: https://t.co/A0PMNkBqEU. ^VB",,1021625.0,1021626.0
1022889,199574,True,2017-10-14 16:03:26+00:00,"@115850 the worlds pathatic delivery from amazon i wont expect this thing from you 
My order no is 237280295936 i want my product today","1022888,1022890",,1022889.0
1022888,AmazonHelp,False,2017-10-14 16:34:05+00:00,@199574 I'm sorry for the hassle. Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^SS (1/2),,1022889.0,1022889.0
1022890,AmazonHelp,False,2017-10-14 16:34:05+00:00,"@199574 Please don't provide your order details, we consider as personal information. Our page is visible to the public. ^SS (2/2)",,1022889.0,1022889.0
1030181,363739,True,2017-10-23 04:22:18+00:00,Wtf @115821 thx for delivering my package https://t.co/L1rUNYSqJW,1030180,,1030181.0
1030180,AmazonHelp,False,2017-10-23 04:26:00+00:00,@363739 I'm sorry to see it was delivered this way! Were you able to locate the package? ^BH,,1030181.0,1030181.0
1037375,365403,True,2017-10-14 18:56:31+00:00,@115821 wasn’t amazon prime supposed to be next day delivery? 😒 https://t.co/rtLn8yrjB8,1037373,,1037375.0
1037373,AmazonHelp,False,2017-10-14 18:59:00+00:00,@365403 Some items require more time to process before they ship. Info on delivery date calculations here: https://t.co/1K80BbRnsf ^GL,1037374,1037375.0,1037375.0
1037374,365403,True,2017-10-14 19:01:26+00:00,"@AmazonHelp 2 weeks ago I was ordering a book and it came next day, today I ordered another volume of the book and it’s coming on Monday?🤔😒",1037376,1037373.0,1037375.0
1037376,AmazonHelp,False,2017-10-14 19:03:29+00:00,"@365403 Have we missed the delivery date provided in your order confirmation e-mail? If so, please let us know! ^KJ",1037377,1037374.0,1037375.0
1037377,365403,True,2017-10-14 19:05:37+00:00,@AmazonHelp it was supposed to come today 😐 https://t.co/haKtnEwe8A,,1037376.0,1037375.0
1043182,366685,True,2017-10-23 08:38:05+00:00,Hey @AmazonHelp how do I report that I only received 1 item I ordered 2 of? Marketplace vendor isn't helping and you/they have my money...,"1043181,1043183,1043184,1043185",,1043182.0
1043183,AmazonHelp,False,2017-10-23 08:41:56+00:00,"@366685 Hey Nicky, sorry to hear. Were both items ordered via the same seller? All orders sold via sellers 1/2 ^TP",,1043182.0,1043182.0
1043181,AmazonHelp,False,2017-10-23 08:42:25+00:00,@366685 are covered under our A-Z guarantee claim. Check out here - https://t.co/WkwmKAVhSw for more 2/2 ^TP,1043179,1043182.0,1043182.0
1043179,366685,True,2017-10-23 09:19:54+00:00,"@AmazonHelp It was a ""quantity: 2"" order from one seller yes. No ""File/View Claim"" button on the order though.",1043177,1043181.0,1043182.0
1043177,AmazonHelp,False,2017-10-23 09:23:53+00:00,@366685 Thanks for checking Nicky- Can you get in contact with us via: https://t.co/JzP7hlA23B we can look into options with you. ^NV,1043178,1043179.0,1043182.0
1043178,366685,True,2017-10-23 14:41:32+00:00,@AmazonHelp Thanks :),1043180,1043177.0,1043182.0
1043180,AmazonHelp,False,2017-10-23 14:44:35+00:00,@366685 You're welcome! Let us know if you have any other questions or concerns! ^CS,,1043178.0,1043182.0
1043567,140712,True,2017-10-23 09:37:23+00:00,@366779 @115830 It's ok. It has just arrived! Customer pacified. Amazon Prime account saved.,1043565,1043568.0,1043568.0
1043565,AmazonHelp,False,2017-10-23 09:41:30+00:00,@140712 Glad to hear it has arrived. Do let us know if we can help in the future. ^CR,1043566,1043567.0,1043568.0
1043566,140712,True,2017-10-23 09:42:05+00:00,@AmazonHelp And I heard her knocking the door this time... did it with aplomb.,,1043565.0,1043568.0
1044195,366906,True,2017-10-23 09:47:58+00:00,Completely unnecessary packaging @115830 tarpaulin that actually fit in a medium sized regular envelope... #wastefulpackaging https://t.co/hpHTWxv1H1,1044193,,1044195.0
1044193,AmazonHelp,False,2017-10-23 09:57:23+00:00,@366906 Sorry to see this. You can submit packaging feedback here: https://t.co/fxgZ6hTrFA ^PK,1044194,1044195.0,1044195.0
1044194,366907,True,2017-10-23 09:59:16+00:00,@AmazonHelp @366906 Hi I ordered one item but have been sent two of the exact same and charged twice. Pls advise how to fix,1044196,1044193.0,1044195.0
1044196,AmazonHelp,False,2017-10-23 10:11:01+00:00,@366907 Can you contact us here: https://t.co/JzP7hlA23B? ^MC,1044197,1044194.0,1044195.0
1044197,366907,True,2017-10-23 10:11:29+00:00,@AmazonHelp Unfortunately not. It was ordered from my friends account,1044198,1044196.0,1044195.0
1044198,AmazonHelp,False,2017-10-23 10:17:26+00:00,@366907 Please have your friend reach out to us directly and we will try to correct this for you. ^CR,,1044197.0,1044195.0
1045519,116888,True,2017-10-23 10:15:22+00:00,@AmazonHelp I thought this was free on prime? The only free option is next week! https://t.co/Q7hBdyQwwS,1045517,,1045519.0
1045517,AmazonHelp,False,2017-10-23 10:26:50+00:00,@116888 Hi Colin- Do you currently have a Prime Subscription active on your account? ^NV,1045518,1045519.0,1045519.0
1045518,116888,True,2017-10-23 10:28:14+00:00,"@AmazonHelp Hi, yes, I do, since this morning",1045520,1045517.0,1045519.0
1045520,AmazonHelp,False,2017-10-23 11:13:00+00:00,@116888 The price is showing in EUR. Is the shipping address outside of the UK? ^RL,1045521,1045518.0,1045519.0
1045521,116888,True,2017-10-23 11:13:41+00:00,"@AmazonHelp Yes, I got it sorted on live chat just there :)",1045522,1045520.0,1045519.0
1045522,AmazonHelp,False,2017-10-23 11:22:33+00:00,@116888 Glad to hear it. ^MC,,1045521.0,1045519.0
1046585,367389,True,2017-10-14 19:27:06+00:00,"@115850 Please ignore. When I continued with the order anyways, the final amount came to the initially mentioned amount! https://t.co/59RHKWKwGd",1046584,,1046585.0
1046584,AmazonHelp,False,2017-10-14 19:30:29+00:00,@367389 Thank you for the heads up! Do keep us posted for further concerns. ^HD,,1046585.0,1046585.0
1047285,367535,True,2017-10-23 10:53:29+00:00,@115830 Locker been installed in our premises 2months ago but not being paid for the space&amp;for the installation. Very poor response. 😡,1047284,,1047285.0
1047284,AmazonHelp,False,2017-10-23 11:00:05+00:00,"@367535 Hi, have you been in touch anyone about this? What info has been provided? ^TS",,1047285.0,1047285.0
1055403,369368,True,2017-10-14 20:59:41+00:00,"AVOID AMAZON @153820! Cancelled 90mins after we ordered, due to lack of drivers. On a Sat!Unbelievable. #AmazonRestaurants #London https://t.co/APGqN0eoJx",1055400,,1055403.0
1055400,AmazonHelp,False,2017-10-14 21:07:00+00:00,@369368 I can understand the frustration. I hope you'll give us a second chance so we can make this up to you in the future. ^BH,"1055401,1055402",1055403.0,1055403.0
1055401,369368,True,2017-10-14 21:09:36+00:00,@AmazonHelp But just not tonight? Because a delivery company does not have delivery drivers? So laughable,,1055400.0,1055403.0
1055402,369368,True,2017-10-14 21:14:29+00:00,@AmazonHelp We order a delivery usually once a weekend. Wouldn’t risk another evening/90mins to be left high &amp; dry again. Not a chance #AmazonRestaurant,,1055400.0,1055403.0
1058034,369807,True,2017-10-23 12:18:34+00:00,@AmazonHelp when you get your order and 2 of the mugs are damaged... please help. I have emailed customer service https://t.co/KcIDHhFsql,1058033,,1058034.0
1058033,AmazonHelp,False,2017-10-23 12:22:02+00:00,"@369807 I'm sorry your mugs were damaged in transit. To return, you can click the link provided here: https://t.co/b5S92KWYo4 ^EM",1058032,1058034.0,1058034.0
1058032,369807,True,2017-10-23 12:22:44+00:00,@AmazonHelp I don't want to return them I want them replacing! This was part of a 16 piece dinner set,1058031,1058033.0,1058034.0
1058031,AmazonHelp,False,2017-10-23 12:25:31+00:00,@369807 Let's see what other options we have to get this sorted for you here: https://t.co/JzP7hlA23B ^JZ,,1058032.0,1058034.0
1066736,368932,True,2017-10-23 14:36:17+00:00,"@115850 @127187 @AmazonHelp cust service told dat it can't b replcd nymore, only refund can be initiated. I'm in need, bt now I 2/3","1066735,1066737",,1066736.0
1066735,AmazonHelp,False,2017-10-23 15:02:26+00:00,@368932 We've responded to you here: https://t.co/0QzV6cdRiA. Kindly check. ^MP,,1066736.0,1066736.0
1066737,368932,True,2017-10-23 17:49:57+00:00,"@115850 @127187 @AmazonHelp Just to add @76525 libertyshoe is the seller and the item was sent from central warehouse of Liberty shoe ltd, Panipath.",1085992,1066736.0,1066736.0
1085992,AmazonHelp,False,2017-10-23 18:18:01+00:00,"@368932 I get your disappointment, Mohit. Please submit your details using the link shared here: https://t.co/JC1ii0ptBU. ^MP",1085993,1066737.0,1066736.0
1085993,368932,True,2017-10-23 18:36:09+00:00,@AmazonHelp Already shared,1085994,1085992.0,1066736.0
1085994,AmazonHelp,False,2017-10-23 19:00:37+00:00,"@368932 Thanks for the update, Mohit. We'll check and get back to you at the earliest. ^HA",,1085993.0,1066736.0
1073776,373355,True,2017-10-23 16:03:24+00:00,"@115850. This is what we called as service to prime customer, though initiated replacement.. Expecting a better and new product.. https://t.co/uNob8dXG2X","1073774,1073777",,1073776.0
1073777,AmazonHelp,False,2017-10-23 16:29:33+00:00,"@373355 I'm sorry about this experience. I will have this feedback forwarded to the concerned team internally. Also, please 1/2 ^MK",,1073776.0,1073776.0
1073774,AmazonHelp,False,2017-10-23 16:30:00+00:00,"@373355 don't provide your order details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^MK",1073775,1073776.0,1073776.0
1073775,373355,True,2017-10-23 16:31:48+00:00,@AmazonHelp But this is not personal for me.. Let others see what amazon is doing... If required will post pictures of products also,,1073774.0,1073776.0
1080321,191275,True,2017-10-23 19:21:03+00:00,"@115850 Poor services from the support and products department would led to the downfall of your store for sure.
@118702  @4167 values",1080320,,1080321.0
1080320,AmazonHelp,False,2017-10-23 19:50:34+00:00,@191275 That's quite a remark. Were any of your issues left unaddressed? Do let us know and we'll be glad to help you. ^SQ,,1080321.0,1080321.0
1081408,375097,True,2017-10-23 19:11:36+00:00,"@118919 @115850 @AmazonHelp bought tenor g under prime for 2 years wrnty,no confirmation of extended warranty

171-4973433-4192335","1081409,1081405,1081410,1081411",,1081408.0
1081410,AmazonHelp,False,2017-10-23 19:40:29+00:00,@375097 The warranty is addressed by the manufacturer. Please contact the manufacturer. ^HA,,1081408.0,1081408.0
1081405,AmazonHelp,False,2017-10-23 19:41:01+00:00,"@375097 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA","1081404,1081406,1081407",1081408.0,1081408.0
1081404,375097,True,2017-10-23 19:43:45+00:00,@AmazonHelp Please read the reply they want information from you... @AmazonHelp  @115850 https://t.co/XNK3bVq1Hx,1081403,1081405.0,1081408.0
1081407,375097,True,2017-10-23 19:44:31+00:00,@AmazonHelp That is how I am getting reply after a series of reply from @122596,,1081405.0,1081408.0
1081406,375097,True,2017-10-23 19:45:04+00:00,@AmazonHelp @377294 see this,1090504,1081405.0,1081408.0
1090504,377294,True,2017-10-23 19:49:00+00:00,@375097 @AmazonHelp Only dm them such info,,1081406.0,1081408.0
1081403,AmazonHelp,False,2017-10-23 20:00:00+00:00,"@375097 Please do not provide any personal information through the email, Manish as this is not an email from Amazon. ^KS",1081385,1081404.0,1081408.0
1081385,375097,True,2017-10-23 20:01:43+00:00,"@AmazonHelp I am not adding my information here, I sent email to tenor they require information from you... Service deliverables are not taken care with",1081383,1081403.0,1081408.0
1081383,AmazonHelp,False,2017-10-23 20:08:37+00:00,"@375097 I understand your concern, Manish. I'd like to check this. Please share your details here: https://t.co/GIJyeYqKE0. ^HD",1081384,1081385.0,1081408.0
1081384,375097,True,2017-10-24 20:01:50+00:00,@AmazonHelp Hi @AmazonHelp  I wrote my email to tenor after your team stated for service denial letter.  No response from @122596 no acknowledgement,"1081386,1081387",1081383.0,1081408.0
1081386,AmazonHelp,False,2017-10-24 20:21:50+00:00,"@375097 In order to help you further, we will be requiring the service denial letter from the manufacturer. ^SM (1/2)",,1081384.0,1081408.0
1081387,AmazonHelp,False,2017-10-24 20:21:50+00:00,"@375097 Hence, I would request you to kindly wait for an update from the manufacturer for further process. ^SM (2/2)",1081388,1081384.0,1081408.0
1081388,375097,True,2017-10-24 20:22:50+00:00,@AmazonHelp What will happen if you get that letter...,1081389,1081387.0,1081408.0
1081389,AmazonHelp,False,2017-10-24 20:37:29+00:00,"@375097 As informed earlier, it will be required for further proceedings in order to help you. ^SM",1081390,1081388.0,1081408.0
1081390,375097,True,2017-10-26 04:45:27+00:00,@AmazonHelp Hi @115821 @AmazonHelp @115850 should I take this consumer rights... As I am not getting any response from @122596  this is frustrating,"1081391,1081392,1081393",1081389.0,1081408.0
1081391,AmazonHelp,False,2017-10-26 05:14:45+00:00,"@375097 I understand your concern. However, in order to proceed with the issue further, we'd need the service denial from the 1/2 ^AP",1081394,1081390.0,1081408.0
1081392,AmazonHelp,False,2017-10-26 05:14:56+00:00,@375097 manufacturer. Appreciate your understanding. 2/2 ^AP,,1081390.0,1081408.0
1081394,375097,True,2017-10-26 05:16:07+00:00,"@AmazonHelp They are not replying to my concern, that is what I am trying to say... Is that how a company works","1081395,1081396,1081397,1081398",1081391.0,1081408.0
1081398,AmazonHelp,False,2017-10-26 05:32:27+00:00,@375097 It will take upto 25 days from the date of purchase for the extended warranty to be activated on your 10.or device. 1/n ^SH,,1081394.0,1081408.0
1081397,AmazonHelp,False,2017-10-26 05:33:15+00:00,@375097 Hence if you check your warranty period within 25 days of purchasing your phone on the 10.or Care app or by visiting a 2/n ^SH,,1081394.0,1081408.0
1081396,AmazonHelp,False,2017-10-26 05:33:32+00:00,"@375097 service center, you may still be communicated a 1 year warranty. Please wait until 25 days to get the extended warranty 3/n ^SH",,1081394.0,1081408.0
1081395,AmazonHelp,False,2017-10-26 05:34:07+00:00,@375097 activated for your phone. You can find all the terms and conditions extended warranty here: https://t.co/II85nK70mN 4/4 ^SH,,1081394.0,1081408.0
1081393,122596,True,2017-10-26 07:51:39+00:00,@375097 We understand you engaging with our support team via email. We are here for any further assistance required.,1081399,1081390.0,1081408.0
1081399,375097,True,2017-10-26 07:53:06+00:00,@122596 I am not getting a positive response for the extended warranty... Which is not helpful at all. I purchased this product with this belief,1081400,1081393.0,1081408.0
1081400,122596,True,2017-10-26 07:58:17+00:00,"@375097 Hi Manish, please give us some time to confirm basis the customer details you have shared with us.",1081401,1081399.0,1081408.0
1081401,122596,True,2017-10-26 07:58:42+00:00,"@375097 We are working on this and will get back to you shortly.
Thank you for your patience.",1081402,1081400.0,1081408.0
1081402,375097,True,2017-10-26 14:10:26+00:00,@122596 Thanks alot for taking care of my query. @AmazonHelp  it is sorted.,,1081401.0,1081408.0
1086789,376349,True,2017-10-23 18:24:22+00:00,amazon showing order status delievered from past 3 days but still waiting to get my order amazon sucks @AmazonHelp,"1086788,1086790",,1086789.0
1086788,AmazonHelp,False,2017-10-23 18:32:33+00:00,@376349 Oh no! I'm sorry your order hasn't arrived! Please contact us so we can look into this for you: https://t.co/hApLpMlfHN ^BN,,1086789.0,1086789.0
1086790,376349,True,2017-10-23 22:17:35+00:00,@AmazonHelp already contacted you thrice but still waiting to resolve my query and status also didnt change yet @AmazonHelp,1099619,1086789.0,1086789.0
1099619,AmazonHelp,False,2017-10-23 22:30:00+00:00,"@376349 When you contacted us previously, what options or insights were you provided? ^CH",1099620,1086790.0,1086789.0
1099620,376349,True,2017-10-24 10:00:47+00:00,@AmazonHelp wait till 24th oct after that 3 days more to investigate etc. This is supposed to be a diwali gift but thanks to amazon super fast delievery,1099621,1099619.0,1086789.0
1099621,AmazonHelp,False,2017-10-24 10:19:26+00:00,@376349 Sorry for the delay. Kindly drop in your details here: https://t.co/gA4rIaNy3N and we'll work on it. ^NS,,1099620.0,1086789.0
1094268,158923,True,2017-10-15 04:25:21+00:00,"@AmazonHelp pls check, my order # 404-5726716-4364338 not received by myself but your tracking status showing delivered. HOW? Contact imdtly","1094269,1094270,1094271,1094262",,1094268.0
1094262,158923,True,2017-10-15 04:31:46+00:00,"@AmazonHelp Much more, your tracking status showing ""delivery receipt was signed by Myself "" HOW? Pls contact imdtly @115850","1094260,1094267",1094268.0,1094268.0
1094271,AmazonHelp,False,2017-10-15 04:52:01+00:00,@158923 I'm sorry the tracking for the order has been updated as delivered even though you haven't received the package. This 1/n ^SH,,1094268.0,1094268.0
